"unique_ID","x","y"
16687,-64.3851203414267,18.6175496953234
16688,-64.378960305206,18.6175949304597
16689,-64.3728002513311,18.6176399641167
16690,-64.3666401798808,18.617684796292
16691,-64.3604800909339,18.6177294269831
16692,-64.3543199845693,18.6177738561875
16693,-64.3481598608656,18.6178180839027
16694,-64.3419997199018,18.6178621101263
16695,-64.3358395617565,18.6179059348558
16696,-64.3296793865086,18.6179495580889
16697,-64.3235191942369,18.6179929798231
16698,-64.3173589850201,18.6180362000559
16699,-64.3111987589371,18.6180792187851
16700,-64.3050385160667,18.6181220360081
16701,-64.2988782564877,18.6181646517227
16702,-64.2927179802788,18.6182070659265
16703,-64.2865576875189,18.6182492786171
16704,-64.2803973782868,18.6182912897922
16705,-64.2742370526612,18.6183330994494
16706,-64.2680767107211,18.6183747075865
16707,-64.2619163525451,18.6184161142011
16708,-64.2557559782122,18.6184573192909
16709,-64.249595587801,18.6184983228537
16710,-64.2434351813905,18.6185391248871
16711,-64.2372747590594,18.618579725389
16712,-64.2311143208866,18.618620124357
16713,-64.2249538669509,18.618660321789
16714,-64.218793397331,18.6187003176826
16715,-64.2126329121059,18.6187401120358
16716,-64.2064724113542,18.6187797048462
16717,-64.2003118951549,18.6188190961117
16718,-64.1941513635868,18.61885828583
16719,-64.1879908167286,18.6188972739991
16720,-64.1818302546592,18.6189360606168
16721,-64.1756696774574,18.6189746456808
16722,-64.1695090852021,18.6190130291892
16723,-64.1633484779721,18.6190512111396
16724,-64.1571878558462,18.6190891915301
16725,-64.1510272189032,18.6191269703585
16726,-64.1448665672219,18.6191645476228
16853,-64.9024270203917,18.6071594580913
16854,-64.8962689592409,18.6072215864286
16855,-64.8901108738268,18.6072835136042
16856,-64.883952764228,18.6073452396146
16858,-64.8716364727909,18.6074680881259
16859,-64.86547829111,18.6075292106201
16860,-64.8593200855589,18.6075901319355
16861,-64.8531618562164,18.6076508520687
16862,-64.8470036031612,18.6077113710163
16863,-64.8408453264718,18.607771688775
16864,-64.834687026227,18.6078318053415
16865,-64.8285287025055,18.6078917207123
16866,-64.8223703553858,18.6079514348842
16867,-64.8162119849466,18.6080109478539
16868,-64.8100535912667,18.6080702596181
16869,-64.8038951744247,18.6081293701735
16870,-64.7977367344993,18.6081882795168
16871,-64.791578271569,18.6082469876448
16872,-64.7854197857127,18.6083054945542
16873,-64.779261277009,18.6083638002417
16874,-64.7731027455366,18.6084219047042
16875,-64.7669441913741,18.6084798079384
16876,-64.7607856146003,18.6085375099411
16877,-64.7546270152937,18.6085950107091
16878,-64.7484683935332,18.6086523102392
16879,-64.7423097493974,18.6087094085283
16880,-64.7361510829649,18.6087663055731
16881,-64.7299923943145,18.6088230013706
16882,-64.7238336835248,18.6088794959176
16883,-64.7176749506746,18.608935789211
16884,-64.7115161958426,18.6089918812476
16885,-64.7053574191074,18.6090477720243
16886,-64.6991986205477,18.609103461538
16887,-64.6930398002423,18.6091589497858
16888,-64.6868809582699,18.6092142367644
16889,-64.680722094709,18.6092693224708
16890,-64.6745632096386,18.6093242069019
16891,-64.6684043031371,18.6093788900548
16892,-64.6622453752835,18.6094333719264
16893,-64.6560864261563,18.6094876525137
16894,-64.6499274558343,18.6095417318136
16895,-64.6437684643962,18.6095956098232
16896,-64.6376094519207,18.6096492865394
16897,-64.6314504184865,18.6097027619594
16898,-64.6252913641723,18.6097560360801
16899,-64.619132289057,18.6098091088986
16900,-64.612973193219,18.609861980412
16901,-64.6068140767373,18.6099146506173
16902,-64.6006549396905,18.6099671195116
16903,-64.5944957821574,18.6100193870919
16904,-64.5883366042166,18.6100714533555
16905,-64.5821774059469,18.6101233182994
16906,-64.576018187427,18.6101749819207
16907,-64.5698589487357,18.6102264442167
16908,-64.5636996899517,18.6102777051843
16909,-64.5575404111537,18.6103287648208
16910,-64.5513811124204,18.6103796231234
16911,-64.5452217938306,18.6104302800892
16912,-64.5390624554631,18.6104807357154
16913,-64.5329030973965,18.6105309899993
16914,-64.5267437197096,18.610581042938
16915,-64.5205843224811,18.6106308945288
16916,-64.5144249057899,18.6106805447689
16917,-64.5082654697145,18.6107299936555
16918,-64.5021060143339,18.610779241186
16919,-64.4959465397266,18.6108282873575
16920,-64.4897870459716,18.6108771321675
16921,-64.4836275331474,18.610925775613
16922,-64.477468001333,18.6109742176916
16923,-64.4713084506069,18.6110224584005
16924,-64.465148881048,18.6110704977369
16925,-64.458989292735,18.6111183356983
16926,-64.4528296857468,18.611165972282
16927,-64.446670060162,18.6112134074853
16928,-64.4405104160593,18.6112606413057
16929,-64.4343507535177,18.6113076737405
16930,-64.4281910726157,18.611354504787
16931,-64.4220313734323,18.6114011344428
16932,-64.4158716560461,18.6114475627052
16933,-64.4097119205359,18.6114937895717
16934,-64.4035521669805,18.6115398150396
16935,-64.3973923954587,18.6115856391065
16936,-64.3912326060492,18.6116312617697
16937,-64.3850727988307,18.6116766830269
16938,-64.3789129738822,18.6117219028753
16939,-64.3727531312823,18.6117669213126
16940,-64.3665932711097,18.6118117383363
16941,-64.3604333934434,18.6118563539438
16942,-64.3542734983621,18.6119007681327
16943,-64.3481135859444,18.6119449809006
16944,-64.3419536562693,18.6119889922449
16945,-64.3357937094155,18.6120328021632
16946,-64.3296337454618,18.6120764106532
16947,-64.323473764487,18.6121198177123
16948,-64.3173137665698,18.6121630233382
16949,-64.3111537517891,18.6122060275286
16950,-64.3049937202235,18.6122488302809
16951,-64.298833671952,18.6122914315928
16952,-64.2926736070533,18.612333831462
16953,-64.2865135256062,18.6123760298862
16954,-64.2803534276895,18.6124180268629
16955,-64.2741933133819,18.6124598223899
16956,-64.2680331827623,18.6125014164648
16957,-64.2618730359095,18.6125428090854
16958,-64.2557128729023,18.6125840002493
16959,-64.2495526938194,18.6126249899542
16960,-64.2433924987396,18.6126657781979
16961,-64.2372322877419,18.6127063649781
16962,-64.2310720609049,18.6127467502927
16963,-64.2249118183074,18.6127869341392
16964,-64.2187515600283,18.6128269165155
16965,-64.2125912861464,18.6128666974194
16966,-64.2064309967405,18.6129062768488
16967,-64.2002706918893,18.6129456548012
16968,-64.1941103716717,18.6129848312747
16969,-64.1879500361666,18.6130238062671
16970,-64.1817896854526,18.6130625797761
16971,-64.1756293196086,18.6131011517996
16972,-64.1694689387135,18.6131395223355
16973,-64.1633085428461,18.6131776913816
16974,-64.157148132085,18.6132156589359
16975,-64.1509877065093,18.6132534249963
16976,-64.1448272661977,18.6132909895605
17086,-65.0070414326438,18.600201380369
17087,-65.0008840068487,18.6002669057639
17088,-64.9947265554575,18.6003322301249
17089,-64.988569078549,18.6003973534486
17090,-64.9824115762015,18.6004622757311
17091,-64.9762540484938,18.6005269969691
17092,-64.9700964955046,18.6005915171589
17094,-64.9577813139956,18.6007199543794
17095,-64.9516236856332,18.6007838714032
17097,-64.9393083540855,18.6009111022597
17098,-64.9331506510575,18.6009744160856
17099,-64.9269929232982,18.6010375288384
17100,-64.9208351708862,18.6011004405147
17101,-64.9146773939002,18.6011631511111
17102,-64.9085195924188,18.601225660624
17103,-64.9023617665207,18.60128796905
17104,-64.8962039162843,18.6013500763856
17105,-64.8900460417886,18.6014119826274
17106,-64.8838881431119,18.601473687772
17107,-64.877730220333,18.6015351918159
17108,-64.8715722735305,18.6015964947558
17109,-64.865414302783,18.6016575965883
17110,-64.8592563081693,18.6017184973099
17111,-64.8530982897678,18.6017791969172
17112,-64.8469402476574,18.601839695407
17113,-64.8407821819166,18.6018999927759
17114,-64.8346240926241,18.6019600890206
17115,-64.8284659798585,18.6020199841376
17116,-64.8223078436985,18.6020796781237
17117,-64.8161496842227,18.6021391709756
17118,-64.8099915015098,18.60219846269
17119,-64.8038332956385,18.6022575532635
17120,-64.7976750666874,18.602316442693
17121,-64.7915168147352,18.6023751309752
17122,-64.7853585398605,18.6024336181068
17123,-64.779200242142,18.6024919040845
17124,-64.7730419216584,18.6025499889052
17125,-64.7668835784884,18.6026078725657
17126,-64.7607252127105,18.6026655550626
17127,-64.7545668244035,18.6027230363929
17128,-64.7484084136461,18.6027803165533
17129,-64.7422499805169,18.6028373955406
17130,-64.7360915250946,18.6028942733518
17131,-64.7299330474579,18.6029509499836
17132,-64.7237745476855,18.6030074254329
17133,-64.717616025856,18.6030636996967
17134,-64.7114574820481,18.6031197727716
17135,-64.7052989163405,18.6031756446548
17136,-64.6991403288119,18.603231315343
17137,-64.692981719541,18.6032867848331
17138,-64.6868230886065,18.6033420531222
17139,-64.680664436087,18.6033971202071
17140,-64.6745057620612,18.6034519860848
17141,-64.668347066608,18.6035066507523
17142,-64.6621883498058,18.6035611142065
17143,-64.6560296117335,18.6036153764444
17144,-64.6498708524697,18.603669437463
17145,-64.6437120720932,18.6037232972593
17146,-64.6375532706826,18.6037769558303
17147,-64.6313944483166,18.603830413173
17148,-64.625235605074,18.6038836692845
17149,-64.6190767410334,18.6039367241619
17150,-64.6129178562736,18.6039895778021
17151,-64.6067589508732,18.6040422302024
17152,-64.600600024911,18.6040946813596
17153,-64.5944410784657,18.604146931271
17154,-64.588282111616,18.6041989799337
17155,-64.5821231244406,18.6042508273447
17156,-64.5759641170182,18.6043024735011
17157,-64.5698050894276,18.6043539184002
17158,-64.5636460417474,18.6044051620391
17159,-64.5574869740564,18.6044562044149
17160,-64.5513278864333,18.6045070455249
17161,-64.5451687789569,18.6045576853661
17162,-64.5390096517058,18.6046081239358
17163,-64.5328505047587,18.6046583612311
17164,-64.5266913381945,18.6047083972494
17165,-64.5205321520918,18.6047582319878
17166,-64.5143729465294,18.6048078654436
17167,-64.508213721586,18.604857297614
17168,-64.5020544773403,18.6049065284962
17169,-64.495895213871,18.6049555580876
17170,-64.489735931257,18.6050043863855
17171,-64.4835766295769,18.6050530133871
17172,-64.4774173089094,18.6051014390897
17173,-64.4712579693334,18.6051496634906
17174,-64.4650986109275,18.6051976865872
17175,-64.4589392337706,18.6052455083769
17176,-64.4527798379412,18.6052931288569
17177,-64.4466204235183,18.6053405480246
17178,-64.4404609905805,18.6053877658774
17179,-64.4343015392065,18.6054347824127
17180,-64.4281420694752,18.6054815976279
17181,-64.4219825814653,18.6055282115203
17182,-64.4158230752555,18.6055746240874
17183,-64.4096635509246,18.6056208353267
17184,-64.4035040085513,18.6056668452355
17185,-64.3973444482144,18.6057126538113
17186,-64.3911848699927,18.6057582610516
17187,-64.3850252739649,18.6058036669539
17188,-64.3788656602098,18.6058488715155
17189,-64.372706028806,18.6058938747341
17190,-64.3665463798325,18.6059386766071
17191,-64.3603867133679,18.6059832771321
17192,-64.3542270294911,18.6060276763065
17193,-64.3480673282807,18.606071874128
17194,-64.3419076098156,18.606115870594
17195,-64.3357478741745,18.6061596657021
17196,-64.3295881214362,18.6062032594499
17197,-64.3234283516795,18.606246651835
17198,-64.3172685649831,18.606289842855
17199,-64.3111087614258,18.6063328325074
17200,-64.3049489410863,18.60637562079
17201,-64.2987891040436,18.6064182077002
17202,-64.2926292503763,18.6064605932359
17203,-64.2864693801631,18.6065027773945
17204,-64.280309493483,18.6065447601738
17205,-64.2741495904146,18.6065865415715
17206,-64.2679896710368,18.6066281215852
17207,-64.2618297354284,18.6066695002126
17208,-64.255669783668,18.6067106774515
17209,-64.2495098158346,18.6067516532995
17210,-64.2433498320068,18.6067924277544
17211,-64.2371898322635,18.6068330008139
17212,-64.2310298166835,18.6068733724758
17213,-64.2248697853456,18.6069135427378
17214,-64.2187097383285,18.6069535115977
17215,-64.212549675711,18.6069932790533
17216,-64.2063895975719,18.6070328451024
17217,-64.2002295039901,18.6070722097428
17218,-64.1940693950443,18.6071113729723
17219,-64.1879092708133,18.6071503347887
17220,-64.181749131376,18.6071890951899
17221,-64.175588976811,18.6072276541738
17222,-64.1694288071973,18.6072660117381
17223,-64.1632686226136,18.6073041678808
17224,-64.1571084231386,18.6073421225998
17225,-64.1509482088513,18.6073798758928
17226,-64.1447879798305,18.607417427758
17334,-65.0192869724629,18.5941986454956
17335,-65.0131298088563,18.5942645506555
17336,-65.0069726195005,18.5943302548568
17337,-65.0008154044741,18.5943957580958
17338,-64.9946581638557,18.594461060369
17339,-64.988500897724,18.5945261616727
17340,-64.9823436061574,18.5945910620034
17341,-64.9761862892345,18.5946557613574
17342,-64.9700289470341,18.5947202597311
17343,-64.9638715796347,18.5947845571211
17344,-64.9577141871148,18.5948486535236
17345,-64.9515567695532,18.5949125489352
17346,-64.9453993270283,18.5949762433523
17347,-64.9392418596188,18.5950397367715
17348,-64.9330843674034,18.5951030291891
17349,-64.9269268504605,18.5951661206017
17350,-64.920769308869,18.5952290110058
17351,-64.9146117427072,18.5952917003979
17352,-64.9084541520539,18.5953541887745
17353,-64.9022965369878,18.5954164761321
17354,-64.8961388975873,18.5954785624674
17355,-64.8899812339311,18.5955404477769
17356,-64.8838235460979,18.5956021320571
17357,-64.8776658341663,18.5956636153047
17358,-64.8715080982149,18.5957248975161
17359,-64.8653503383224,18.5957859786881
17360,-64.8591925545672,18.5958468588173
17361,-64.8530347470282,18.5959075379002
17362,-64.846876915784,18.5959680159336
17363,-64.8407190609131,18.596028292914
17364,-64.8345611824942,18.5960883688382
17365,-64.8284032806059,18.5961482437027
17366,-64.8222453553269,18.5962079175043
17367,-64.8160874067359,18.5962673902398
17368,-64.8099294349114,18.5963266619056
17369,-64.8037714399321,18.5963857324987
17370,-64.7976134218767,18.5964446020157
17371,-64.7914553808238,18.5965032704534
17372,-64.7852973168521,18.5965617378085
17373,-64.7791392300402,18.5966200040778
17374,-64.7729811204668,18.596678069258
17375,-64.7668229882104,18.596735933346
17376,-64.7606648333499,18.5967935963384
17377,-64.7545066559638,18.5968510582323
17378,-64.7483484561308,18.5969083190242
17379,-64.7421902339296,18.5969653787111
17380,-64.7360319894388,18.5970222372899
17381,-64.7298737227371,18.5970788947573
17382,-64.7237154339031,18.5971353511102
17383,-64.7175571230156,18.5971916063456
17384,-64.7113987901532,18.5972476604602
17385,-64.7052404353946,18.597303513451
17386,-64.6990820588184,18.5973591653149
17387,-64.6929236605033,18.5974146160488
17388,-64.686765240528,18.5974698656496
17389,-64.6806067989712,18.5975249141142
17390,-64.6744483359115,18.5975797614397
17391,-64.6682898514276,18.597634407623
17392,-64.6621313455983,18.597688852661
17393,-64.6559728185022,18.5977430965507
17394,-64.649814270218,18.5977971392891
17395,-64.6436557008243,18.5978509808733
17396,-64.6374971103999,18.5979046213003
17397,-64.6313384990234,18.597958060567
17398,-64.6251798667736,18.5980112986705
17399,-64.6190212137291,18.5980643356079
17400,-64.6128625399687,18.5981171713763
17401,-64.606703845571,18.5981698059726
17402,-64.6005451306146,18.598222239394
17403,-64.5943863951785,18.5982744716376
17404,-64.5882276393411,18.5983265027004
17405,-64.5820688631813,18.5983783325797
17406,-64.5759100667777,18.5984299612725
17407,-64.569751250209,18.598481388776
17408,-64.563592413554,18.5985326150872
17409,-64.5574335568913,18.5985836402035
17410,-64.5512746802996,18.5986344641219
17411,-64.5451157838578,18.5986850868396
17412,-64.5389568676444,18.5987355083539
17413,-64.5327979317382,18.5987857286619
17414,-64.5266389762179,18.5988357477609
17415,-64.5204800011622,18.598885565648
17416,-64.5143210066499,18.5989351823206
17417,-64.5081619927596,18.5989845977758
17418,-64.5020029595701,18.599033812011
17419,-64.4958439071602,18.5990828250233
17420,-64.4896848356084,18.5991316368102
17421,-64.4835257449936,18.5991802473688
17422,-64.4773666353945,18.5992286566966
17423,-64.4712075068897,18.5992768647907
17424,-64.4650483595581,18.5993248716486
17425,-64.4588891934784,18.5993726772675
17426,-64.4527300087293,18.5994202816449
17427,-64.4465708053895,18.599467684778
17428,-64.4404115835377,18.5995148866644
17429,-64.4342523432528,18.5995618873012
17430,-64.4280930846133,18.599608686686
17431,-64.4219338076982,18.5996552848162
17432,-64.415774512586,18.5997016816891
17433,-64.4096151993556,18.5997478773022
17434,-64.4034558680857,18.5997938716529
17435,-64.397296518855,18.5998396647387
17436,-64.3911371517423,18.5998852565571
17437,-64.3849777668264,18.5999306471055
17438,-64.3788183641859,18.5999758363813
17439,-64.3726589438996,18.6000208243822
17440,-64.3664995060463,18.6000656111056
17441,-64.3603400507047,18.600110196549
17442,-64.3541805779536,18.6001545807099
17443,-64.3480210878717,18.600198763586
17444,-64.3418615805379,18.6002427451746
17445,-64.3357020560307,18.6002865254735
17446,-64.329542514429,18.6003301044802
17447,-64.3233829558116,18.6003734821922
17448,-64.3172233802572,18.6004166586072
17449,-64.3110637878446,18.6004596337227
17450,-64.3049041786525,18.6005024075364
17451,-64.2987445527597,18.600544980046
17452,-64.292584910245,18.600587351249
17453,-64.2864252511871,18.600629521143
17454,-64.2802655756648,18.6006714897259
17455,-64.2741058837568,18.6007132569952
17456,-64.267946175542,18.6007548229486
17457,-64.2617864510991,18.6007961875838
17458,-64.2556267105069,18.6008373508986
17459,-64.2494669538441,18.6008783128906
17460,-64.2433071811895,18.6009190735576
17461,-64.2371473926219,18.6009596328973
17462,-64.2309875882201,18.6009999909074
17463,-64.2248277680629,18.6010401475858
17464,-64.2186679322289,18.6010801029302
17465,-64.2125080807971,18.6011198569384
17466,-64.2063482138462,18.6011594096082
17467,-64.2001883314549,18.6011987609373
17468,-64.1940284337021,18.6012379109237
17469,-64.1878685206665,18.6012768595651
17470,-64.1817085924269,18.6013156068594
17471,-64.1755486490622,18.6013541528044
17472,-64.169388690651,18.601392497398
17473,-64.1632287172722,18.6014306406381
17474,-64.1570687290046,18.6014685825226
17475,-64.150908725927,18.6015063230493
17476,-64.1447487081181,18.6015438622162
17583,-65.0253746907228,18.5882614768396
17584,-65.0192177636219,18.5883275605962
17585,-65.0130608106974,18.5883934434658
17586,-65.0069038320277,18.5884591254448
17587,-65.0007468276915,18.5885246065295
17588,-64.9945897977673,18.5885898867163
17589,-64.9884327423338,18.5886549660016
17590,-64.9822756614694,18.5887198443818
17591,-64.9761185552529,18.5887845218533
17592,-64.9699614237627,18.5888489984124
17593,-64.9638042670775,18.5889132740558
17594,-64.9576470852758,18.5889773487797
17595,-64.9514898784363,18.5890412225806
17596,-64.9453326466376,18.589104895455
17597,-64.9391753899581,18.5891683673994
17598,-64.9330181084766,18.5892316384102
17599,-64.9268608022717,18.589294708484
17600,-64.9207034714218,18.5893575776172
17601,-64.9145461160057,18.5894202458064
17602,-64.908388736102,18.5894827130481
17603,-64.9022313317891,18.5895449793389
17604,-64.8960739031459,18.5896070446752
17605,-64.8899164502508,18.5896689090537
17606,-64.8837589731825,18.5897305724709
17607,-64.8776014720195,18.5897920349235
17608,-64.8714439468406,18.5898532964079
17609,-64.8652863977242,18.5899143569209
17610,-64.8591288247492,18.589975216459
17611,-64.8529712279939,18.5900358750188
17612,-64.8468136075372,18.5900963325971
17613,-64.8406559634575,18.5901565891904
17614,-64.8344982958336,18.5902166447954
17615,-64.828340604744,18.5902764994088
17616,-64.8221828902674,18.5903361530273
17617,-64.8160251524824,18.5903956056475
17618,-64.8098673914677,18.5904548572663
17619,-64.8037096073018,18.5905139078802
17620,-64.7975518000635,18.590572757486
17621,-64.7913939698313,18.5906314060805
17622,-64.7852361166838,18.5906898536605
17623,-64.7790782406998,18.5907481002226
17624,-64.7729203419579,18.5908061457636
17625,-64.7667624205367,18.5908639902804
17626,-64.7606044765148,18.5909216337697
17627,-64.754446509971,18.5909790762283
17628,-64.7482885209837,18.5910363176531
17629,-64.7421305096318,18.5910933580409
17630,-64.7359724759939,18.5911501973885
17631,-64.7298144201485,18.5912068356928
17632,-64.7236563421744,18.5912632729506
17633,-64.7174982421502,18.5913195091588
17634,-64.7113401201546,18.5913755443143
17635,-64.7051819762662,18.591431378414
17636,-64.6990238105637,18.5914870114548
17637,-64.6928656231258,18.5915424434336
17638,-64.686707414031,18.5915976743474
17639,-64.6805491833582,18.591652704193
17640,-64.6743909311859,18.5917075329675
17641,-64.6682326575928,18.5917621606678
17642,-64.6620743626576,18.5918165872908
17643,-64.655916046459,18.5918708128336
17644,-64.6497577090756,18.5919248372932
17645,-64.6435993505861,18.5919786606665
17646,-64.6374409710692,18.5920322829506
17647,-64.6312825706036,18.5920857041424
17648,-64.6251241492679,18.5921389242392
17649,-64.6189657071408,18.5921919432378
17650,-64.612807244301,18.5922447611354
17651,-64.6066487608273,18.592297377929
17652,-64.6004902567981,18.5923497936157
17653,-64.5943317322924,18.5924020081927
17654,-64.5881731873887,18.5924540216569
17655,-64.5820146221657,18.5925058340056
17656,-64.5758560367022,18.5925574452359
17657,-64.5696974310768,18.5926088553448
17658,-64.5635388053682,18.5926600643297
17659,-64.557380159655,18.5927110721875
17660,-64.5512214940162,18.5927618789155
17661,-64.5450628085302,18.5928124845109
17662,-64.5389041032758,18.5928628889709
17663,-64.5327453783317,18.5929130922927
17664,-64.5265866337767,18.5929630944735
17665,-64.5204278696893,18.5930128955104
17666,-64.5142690861484,18.5930624954009
17667,-64.5081102832325,18.5931118941421
17668,-64.5019514610206,18.5931610917313
17669,-64.4957926195911,18.5932100881657
17670,-64.4896337590229,18.5932588834426
17671,-64.4834748793947,18.5933074775594
17672,-64.4773159807851,18.5933558705134
17673,-64.471157063273,18.5934040623018
17674,-64.4649981269369,18.593452052922
17675,-64.4588391718557,18.5934998423713
17676,-64.452680198108,18.5935474306471
17677,-64.4465212057726,18.5935948177468
17678,-64.4403621949281,18.5936420036676
17679,-64.4342031656534,18.5936889884071
17680,-64.4280441180271,18.5937357719626
17681,-64.421885052128,18.5937823543315
17682,-64.4157259680348,18.5938287355112
17683,-64.4095668658261,18.5938749154992
17684,-64.4034077455809,18.5939208942929
17685,-64.3972486073776,18.5939666718897
17686,-64.3910894512952,18.5940122482871
17687,-64.3849302774124,18.5940576234827
17688,-64.3787710858078,18.5941027974738
17689,-64.3726118765602,18.5941477702579
17690,-64.3664526497484,18.5941925418327
17691,-64.3602934054511,18.5942371121955
17692,-64.3541341437469,18.5942814813439
17693,-64.3479748647148,18.5943256492756
17694,-64.3418155684334,18.5943696159879
17695,-64.3356562549814,18.5944133814785
17696,-64.3294969244376,18.594456945745
17697,-64.3233375768807,18.5945003087849
17698,-64.3171782123896,18.5945434705959
17699,-64.3110188310429,18.5945864311755
17700,-64.3048594329194,18.5946291905213
17701,-64.2987000180978,18.5946717486311
17702,-64.2925405866569,18.5947141055024
17703,-64.2863811386754,18.5947562611328
17704,-64.2802216742322,18.5947982155201
17705,-64.2740621934059,18.594839968662
17706,-64.2679026962753,18.5948815205561
17707,-64.2617431829191,18.5949228712
17708,-64.2555836534163,18.5949640205916
17709,-64.2494241078454,18.5950049687285
17710,-64.2432645462852,18.5950457156085
17711,-64.2371049688145,18.5950862612293
17712,-64.2309453755122,18.5951266055886
17713,-64.2247857664568,18.5951667486843
17714,-64.2186261417273,18.595206690514
17715,-64.2124665014024,18.5952464310757
17716,-64.2063068455607,18.595285970367
17717,-64.2001471742812,18.5953253083858
17718,-64.1939874876426,18.59536444513
17719,-64.1878277857236,18.5954033805972
17720,-64.1816680686031,18.5954421147855
17721,-64.1755083363597,18.5954806476925
17722,-64.1693485890724,18.5955189793163
17723,-64.1631888268197,18.5955571096547
17724,-64.1570290496806,18.5955950387055
17725,-64.1508692577338,18.5956327664666
17830,-65.0437752909074,18.5821910213182
17831,-65.0376186523361,18.5822576851532
17832,-65.0314619877095,18.5823241481801
17833,-65.0253052971062,18.5823904103954
17834,-65.0191485806047,18.5824564717952
17835,-65.0129918382836,18.5825223323761
17836,-65.0068350702215,18.5825879921342
17837,-65.0006782764969,18.582653451066
17838,-64.9945214571883,18.5827187091679
17839,-64.9883646123744,18.5827837664362
17840,-64.9822077421337,18.5828486228674
17841,-64.9760508465448,18.5829132784578
17842,-64.9698939256863,18.5829777332038
17843,-64.9637369796368,18.583041987102
17844,-64.9575800084747,18.5831060401486
17845,-64.9514230122788,18.5831698923403
17846,-64.9452659911275,18.5832335436735
17847,-64.9391089450995,18.5832969941445
17848,-64.9329518742734,18.58336024375
17849,-64.9267947787277,18.5834232924864
17850,-64.920637658541,18.5834861403501
17851,-64.9144805137919,18.5835487873379
17852,-64.908323344559,18.5836112334461
17853,-64.902166150921,18.5836734786713
17854,-64.8960089329563,18.5837355230101
17855,-64.8898516907437,18.583797366459
17856,-64.8836944243616,18.5838590090146
17857,-64.8775371338887,18.5839204506735
17858,-64.8713798194036,18.5839816914323
17859,-64.8652224809849,18.5840427312875
17860,-64.8590651187112,18.5841035702359
17861,-64.8529077326612,18.584164208274
17862,-64.8467503229133,18.5842246453985
17863,-64.8405928895463,18.5842848816061
17864,-64.8344354326387,18.5843449168933
17865,-64.8282779522692,18.5844047512569
17866,-64.8221204485163,18.5844643846936
17867,-64.8159629214588,18.5845238172
17868,-64.8098053711752,18.5845830487729
17869,-64.803647797744,18.584642079409
17870,-64.7974902012441,18.584700909105
17871,-64.7913325817539,18.5847595378576
17872,-64.7851749393522,18.5848179656637
17873,-64.7790172741175,18.5848761925199
17874,-64.7728595861284,18.584934218423
17875,-64.7667018754636,18.5849920433699
17876,-64.7605441422018,18.5850496673574
17877,-64.7543863864215,18.5851070903821
17878,-64.7482286082014,18.585164312441
17879,-64.7420708076201,18.5852213335309
17880,-64.7359129847563,18.5852781536487
17881,-64.7297551396887,18.5853347727911
17882,-64.7235972724958,18.585391190955
17883,-64.7174393832562,18.5854474081374
17884,-64.7112814720487,18.5855034243351
17885,-64.705123538952,18.5855592395449
17886,-64.6989655840445,18.5856148537639
17887,-64.692807607405,18.5856702669889
17888,-64.6866496091122,18.5857254792168
17889,-64.6804915892447,18.5857804904447
17890,-64.6743335478811,18.5858353006694
17891,-64.6681754851001,18.5858899098879
17892,-64.6620174009804,18.5859443180972
17893,-64.6558592956006,18.5859985252943
17894,-64.6497011690394,18.5860525314761
17895,-64.6435430213754,18.5861063366397
17896,-64.6373848526873,18.5861599407822
17897,-64.6312266630538,18.5862133439004
17898,-64.6250684525536,18.5862665459915
17899,-64.6189102212652,18.5863195470525
17900,-64.6127519692674,18.5863723470806
17901,-64.6065936966389,18.5864249460726
17902,-64.6004354034583,18.5864773440259
17903,-64.5942770898043,18.5865295409373
17904,-64.5881187557555,18.5865815368041
17905,-64.5819604013907,18.5866333316234
17906,-64.5758020267886,18.5866849253923
17907,-64.5696436320277,18.5867363181079
17908,-64.5634852171868,18.5867875097674
17909,-64.5573267823446,18.586838500368
17910,-64.5511683275798,18.5868892899068
17911,-64.545009852971,18.586939878381
17912,-64.5388513585969,18.5869902657878
17913,-64.5326928445362,18.5870404521245
17914,-64.5265343108677,18.5870904373882
17915,-64.5203757576699,18.5871402215761
17916,-64.5142171850217,18.5871898046856
17917,-64.5080585930016,18.5872391867138
17918,-64.5018999816884,18.5872883676581
17919,-64.4957413511608,18.5873373475157
17920,-64.4895827014974,18.5873861262838
17921,-64.4834240327771,18.5874347039599
17922,-64.4772653450784,18.5874830805411
17923,-64.4711066384801,18.5875312560248
17924,-64.4649479130608,18.5875792304084
17925,-64.4587891688994,18.5876270036892
17926,-64.4526304060744,18.5876745758645
17927,-64.4464716246647,18.5877219469317
17928,-64.4403128247489,18.5877691168882
17929,-64.4341540064057,18.5878160857314
17930,-64.4279951697138,18.5878628534586
17931,-64.421836314752,18.5879094200673
17932,-64.4156774415989,18.5879557855549
17933,-64.4095185503333,18.5880019499188
17934,-64.4033596410339,18.5880479131564
17935,-64.3972007137794,18.5880936752653
17936,-64.3910417686486,18.5881392362428
17937,-64.3848828057201,18.5881845960865
17938,-64.3787238250727,18.5882297547938
17939,-64.3725648267851,18.5882747123623
17940,-64.366405810936,18.5883194687894
17941,-64.3602467776042,18.5883640240727
17942,-64.3540877268683,18.5884083782096
17943,-64.3479286588071,18.5884525311978
17944,-64.3417695734994,18.5884964830348
17945,-64.3356104710239,18.5885402337181
17946,-64.3294513514592,18.5885837832454
17947,-64.3232922148842,18.5886271316142
17948,-64.3171330613775,18.5886702788221
